danceability,end_of_fade_in,energy,key_confidence,loudness,loudness_max,speechiness,start_of_fade_out,tempo,timbre_variance,genre
0.3910267072690996,2.42068,0.5864169214725902,0.308,-18.973,-19.874803127617952,0.11129334822891257,847.77215,91.143,1183.5020023522591,0
0.22349574617236534,0.0,0.9352729096420003,0.462,-18.026,-19.410228235294127,0.05459810576614088,441.185,174.405,845.85340536110323,1
0.7631422994615795,0.36,0.49903035460368106,0.259,-17.096,-17.525513385826791,0.03317901571083792,149.01986,102.162,1041.915516508531,0
0.6787312169610064,0.57746,0.5636165826598768,0.303,-17.352,-17.408985477178433,0.04324997752969173,138.03102,92.168,2055.3962040792048,0
0.4181837525173377,0.0,0.6755062365225266,0.541,-7.771,-7.5661942148760382,0.05848035191600792,372.07655,78.012,1102.7385833452665,1
0.8438549438059881,0.49293,0.7116563951865461,0.342,-14.098,-14.594688920454523,0.05220564121943594,179.11873,103.035,1538.3196577748784,0
0.3639190130320489,0.0,0.9205111327527027,0.601,-5.296,-4.5937500000000053,0.32060960009214406,241.33333,71.263,1642.1107010391859,1
0.13090895416337017,0.22059,0.9105414170580077,0.576,-3.64,-2.7530445969125212,0.18661157746195717,344.26485,156.935,841.30988280873862,1
0.3857784563079606,0.80036,0.14480741502916122,0.56,-21.284,-23.917484978540799,0.036714500076134415,194.03755,102.176,2866.8055194770004,2
0.3273666818496927,1.03261,0.50453315673331,0.548,-21.791,-26.713405228758162,0.060810140246116196,838.79184,83.955,944.23113160595983,2
0.5252264557351721,0.07488,0.5645743963125157,0.378,-18.193,-21.226961290322588,0.0703635623364059,87.75401,66.847,5051.0362529966733,0
0.47189701312230353,0.0,0.1175578749340055,0.006,-22.467,-25.261504816955689,0.032869160331621905,168.68717,67.494,1553.0585471474621,2
0.137359522517988,0.24748,0.21103946252935957,0.6,-25.104,-28.584445182724284,0.048695692365880006,446.84481,84.347,1082.2816465319816,2
0.23623189066651284,0.25034,0.1878554978744239,0.401,-25.481,-30.105035326086963,0.037452583570343645,122.20662,57.944,1803.8939450897276,2
0.37358889527295863,0.2322,0.26371160707238345,0.825,-24.169,-31.168804494382019,0.043701831448892,130.26975,89.017,1234.568356681058,2
0.6099888808296625,0.0,0.2777473917540491,0.566,-11.184,-16.244231137724537,0.09321397591763969,244.31601,71.083,2116.0800952801192,0
0.4496743338706133,0.3834,0.3271741293701991,0.604,-16.761,-21.960499111900504,0.03179385943516688,374.32001,86.29,1700.3907407527363,0
0.27569263695540763,0.0,0.373210061933592,0.088,-25.812,-28.709724043715848,0.06202758666433977,124.30666,81.535,1976.3046554233129,0
0.7648604684978523,0.0,0.6151408159363752,0.489,-13.063,-13.750204419889497,0.06662032947786667,151.0,119.735,2260.3258593917481,0
0.2847214020702821,2.85,0.8294378550690883,0.529,-17.92,-20.21328581081081,0.05970744676244094,428.373,137.231,982.08527236097211,1
0.26394221336081597,0.0,0.8719669491878278,0.109,-6.028,-6.9846184668989562,0.1970169015833178,325.90668,89.481,1025.2143837981127,1
0.29543959192338404,0.57374,0.5845518595307374,0.506,-14.766,-16.157864077669924,0.04497533206407689,1396.08236,98.629,1037.1000090536213,0
0.607119698562135,0.36476,0.5498170355730284,0.108,-17.613,-20.797720351390911,0.06142829633380842,169.98748,104.24,1428.2536044841024,0
0.20044532335746965,0.09,0.7582342602490747,0.537,-15.733,-17.362471162378004,0.03043664617532532,334.803,183.852,740.48641430249222,1
0.5623941759836476,2.47293,0.29993282434778873,0.622,-12.635,-15.219685986502585,0.03209697241702053,729.50132,99.972,1330.7524230221582,0
0.14801117671589853,0.0,0.10991763150962783,0.326,-38.433,-38.160179028133015,0.051377451001276664,142.47184,87.332,1999.7232334955036,2
0.22504855442414995,0.63283,0.12393405091769558,0.523,-29.986,-32.137014010507905,0.040027233433086895,167.03274,77.662,4666.644750246548,2
0.6915855780417239,0.28009,0.2762956057581825,0.468,-13.387,-15.718072380952373,0.17141616824005124,150.04735,98.781,2482.5445220320739,0
0.530754572530295,0.55837,0.7859584620518836,0.534,-13.599,-14.751791329904476,0.16509290161284368,306.34667,138.379,2151.022234349929,0
0.6373355630359683,0.20308,0.5468841920245381,0.764,-6.814,-7.1460794392523317,0.04003902724085873,202.55347,101.816,1290.5739554599663,0
0.321346698675883,0.28676,0.039522732760354076,0.746,-34.312,-35.772436997319005,0.045080782886276316,204.69551,73.79,3440.698483367898,2
0.41152655279601447,0.0,0.6413181166786758,0.575,-13.924,-16.448109665427513,0.04880275587179356,219.266,150.131,913.36733987585092,1
0.3108373193895363,0.84413,0.10120855368454035,0.006,-22.49,-28.289776960784298,0.051566964543121485,154.15147,67.809,2589.6901459218016,2
0.5589207874070095,2.16526,0.6203409714930191,0.204,-10.366,-10.884536977491956,0.06103352332000345,163.03311,94.084,2510.6983645339969,0
0.39672457232280633,2.792,0.4953662330738991,0.218,-18.585,-21.553325072886334,0.04021112620474887,457.137,130.256,1555.6580345963,1
0.6363699187891398,0.2717,0.94180545610052,0.401,-14.33,-15.489438679245277,0.04985025438114876,226.0,134.154,1300.3909710121191,0
0.6501501998766784,0.47029,0.5490317754521302,0.074,-10.643,-14.123404705882388,0.06686405923199001,192.27283,92.682,1484.0041445151342,0
0.40953251111823596,0.0,0.5309470276980853,0.496,-13.7,-20.290655069582488,0.1576979956263459,300.54168,94.385,2583.9691391703996,0
0.34262493284725515,0.061,0.8159443612606498,0.465,-18.392,-20.499366467065858,0.07483893114065115,245.946,157.958,1306.2934296724745,1
0.27446275869894043,0.0,0.7553410932293276,0.122,-16.049,-18.856624999999998,0.057580661596823735,327.889,152.255,1063.6981545880722,1
0.34213666327828834,1.46327,0.1833819854681298,0.305,-24.893,-26.759668639053238,0.03865084315494538,390.21714,95.141,2072.4396291958892,2
0.3692704504879743,0.67751,0.3919909290557783,0.546,-16.39,-17.274404406999341,0.038814966390467665,410.13986,127.684,1203.8292879604805,2
0.2908686491965225,3.33206,0.16486474049466227,0.418,-22.614,-26.93110478547856,0.05115512360953278,361.05868,102.494,1996.4676994867932,2
0.3776332219239447,0.09937,0.07720992248103097,0.009,-26.998,-28.82111764705882,0.07272646298013125,50.65333,91.648,1955.5834735633664,2
0.14517996263020191,3.19855,0.15424068194912113,0.074,-16.836,-19.389859083191823,0.052147948839669944,196.97488,69.627,1554.1197186788399,2
0.17907876257097666,0.0,0.9168543129624034,0.637,-6.394,-5.5769103313840178,0.3090791285158327,265.05334,82.682,1333.2687486349623,1
0.1632565673935746,0.99633,0.23748912347650739,0.554,-15.828,-18.134256975036713,0.039712420490746914,195.00698,109.879,1577.2761492305688,2
0.19980014493838086,0.22658,0.5794141839060153,0.654,-6.685,-6.5887457286432172,0.04888315509367114,319.44272,79.523,1029.6676456635535,1
0.4448177710133843,0.0,0.464123109341481,0.376,-21.246,-25.730894944707764,0.033679957804111205,343.057,99.826,1224.4579662271128,0
0.14829495190565473,2.07819,0.2318026770362617,0.516,-28.759,-31.247125336927279,0.035956051816549095,227.93868,88.882,1527.056750436547,2
0.26117689040359554,0.36313,0.2573855942613438,0.596,-22.916,-30.496600814663914,0.04415598063069698,857.89605,122.457,1312.1497407158247,2
0.48478652447033993,1.03918,0.8740869809658773,0.0,-3.972,-3.8510018018018042,0.07494543535022463,175.32807,90.078,1022.3356840339045,1
0.14073914026740608,0.49361,0.1566819650086851,0.609,-27.337,-29.40667073170734,0.047199809379870616,415.01605,101.343,1574.4519469305646,2
0.2217658888545551,2.69932,0.16485928046246334,0.289,-18.869,-25.093629664619762,0.035487016193913146,652.3356,78.795,1868.2348338887259,2
0.43585458231708996,0.22195,0.7345033254773389,0.316,-13.881,-15.017080264791058,0.04649666355127646,703.68653,95.772,1491.6154524349245,0
0.4123061503355324,0.37546,0.23383744093977252,0.869,-17.716,-18.895908424908434,0.04185114013793928,75.2849,110.963,1528.6987861856564,2
0.5127629531701107,0.26875,0.39115263723833743,0.443,-15.512,-17.869988921001941,0.039944959620667964,533.7571,114.63,1685.9279801241114,0
0.2890485181482588,0.6439,0.3175787194117428,0.026,-13.782,-16.988063211125173,0.030543963181411615,254.27592,149.29,1474.0876527384858,2
0.40379536748658074,2.16526,0.7809901153741043,0.187,-21.067,-21.523997314715395,0.21946878403858205,909.31664,129.891,1970.7560552014047,0
0.4602484225516005,0.34893,0.516612669688015,0.288,-14.209,-14.994024071526818,0.05354705791891384,381.83474,118.003,989.21789761256196,0
0.37163852991002466,0.26621,0.22874990724838942,0.723,-12.828,-14.917624999999999,0.03160664046533174,181.4117,107.851,3138.575486831739,0
0.18819642602042616,0.0,0.7645981329772105,0.56,-6.808,-6.350115662650599,0.1786287930455835,423.90668,76.524,1228.1400273202471,1
0.6609959491304538,0.24227,0.7394292689779721,0.459,-17.337,-19.632785082174472,0.05560473883388034,183.29832,134.568,1253.4442714558088,0
0.7820567953355897,0.13184,0.5561418139260583,0.328,-11.835,-11.517818053596629,0.035803344747995014,178.94458,100.371,1270.066616068674,0
0.5109286766461534,0.59093,0.34710712869741833,0.315,-13.58,-16.577765034965019,0.06788464441226255,183.0371,161.449,1347.0876265905499,0
0.36604585736549944,0.5112,0.7099445167565392,0.258,-12.0,-14.051343108504408,0.06762887041051469,111.2,72.465,1097.2952953891481,0
0.4839191612037904,0.0,0.6589170692578921,0.396,-18.555,-21.290175162187211,0.11596013945964284,267.93332,146.16,1946.1856602438199,0
0.32208350365863364,0.4419,0.10349932337885566,0.766,-26.678,-30.316243301178968,0.03389286443781481,408.45061,100.349,2216.496181228496,2
0.48830168145446046,0.20313,0.7190387288119775,0.183,-4.749,-6.101173913043481,0.057276477637608125,244.32617,100.004,990.4849826089818,1
0.16005943389476704,0.41206,0.19390665406115723,0.176,-31.684,-33.065782407407383,0.03885953875491033,202.34449,70.834,2967.9589115112244,2
0.6194852127689563,0.24372,0.5606062285700781,0.404,-11.835,-13.0794233807267,0.05832583220617138,150.55238,107.719,1177.8704741703957,0
0.5381369259822023,2.11882,0.09362121767618772,0.013,-28.286,-31.288056338028177,0.0535949459526146,24.70558,84.773,1769.6563046669905,2
0.46883328942078556,0.16263,0.7029664880057187,0.342,-8.149,-8.5252682563338258,0.1605714166686199,294.3942,77.695,2006.9972573042985,0
0.6615067966641671,0.63147,0.22687355145213103,0.577,-20.712,-23.24318725868725,0.07539484891564496,271.7083,82.763,1675.059808066283,2
0.10306388629503103,14.36154,0.20187292358075568,0.361,-22.641,-30.412630112359562,0.04476763763675151,856.50866,90.765,1673.7158799256849,2
0.3675119945908357,0.26177,0.2886925543249281,0.385,-12.243,-14.426812985179998,0.046612341243465916,749.18603,169.627,1531.3351708938876,0
0.4829896809954135,0.35574,0.2916524128030944,0.051,-13.994,-13.86135308641976,0.0621360971677512,92.66666,106.717,1417.3614984711292,2
0.41748967512599394,0.51791,0.07655654346569439,0.963,-33.361,-34.727474358974369,0.04574648601013487,348.2819,90.782,3280.0994478322086,2
0.1479361600570583,2.62966,0.0518546254024109,1.0,-25.311,-31.068398760330574,0.04723372176531915,203.73769,72.297,2756.7814794734832,2
0.16614345558592436,0.0,0.12103713787453915,0.536,-21.742,-25.326963963963951,0.04293638218030782,322.38585,105.443,1401.390895677878,2
0.5893206255846201,3.22757,0.17511792565087445,0.034,-37.34,-36.531400696864104,0.04655306314650809,88.79311,101.553,1194.5140919674561,2
0.493969468197659,2.07238,0.17201084191769767,0.348,-13.843,-17.584855147058832,0.036287484111202084,449.8634,124.042,1625.91728823676,0
0.44976870898080173,0.3541,0.603958364150702,0.217,-10.369,-12.163260869565216,0.05285920274837169,161.23936,91.414,1922.7078991710187,0
0.33294560791006805,3.07084,0.7382057381577527,0.876,-8.161,-8.7308164665523051,0.17632513272060646,374.47401,166.009,1049.1498553172664,1
0.46504875582246097,0.41215,0.23228993063338477,0.0,-11.651,-13.803706970128008,0.037960784125699754,221.88989,95.744,2988.436236172035,0
0.2422646110194641,2.17687,0.14450880752287054,0.877,-21.528,-24.572329442282783,0.03958266978900454,291.74132,87.81,1943.4973769000503,2
0.7222202522904433,0.06454,0.21872557228692632,0.399,-15.811,-19.353444927536223,0.038104829939479556,221.84599,130.208,2652.6022082369568,0
0.6609667662664033,3.52363,0.3373763202462062,0.552,-13.399,-14.508880742049483,0.049534556741363756,284.6302,113.573,1354.3313090343677,0
0.258983959668359,0.0,0.36030971916192334,0.58,-26.426,-28.39450515463918,0.04381534649588181,179.29251,95.834,1023.7226972388088,2
0.22791438273853679,0.35986,0.8078244019457038,0.703,-11.324,-10.819113128491651,0.09490259578109972,403.4293,159.024,1141.055521729563,1
0.282018152137292,0.2322,0.786328139775586,0.009,-8.104,-8.0867835587929218,0.1393636876905645,268.84063,79.162,1400.1551074305078,0
0.46394025868420047,0.44717,0.04193304643882728,0.357,-25.246,-33.184888349514559,0.05248129543197083,344.64798,124.235,2636.4191942865455,2
0.17072381016665844,0.0,0.8569154985833306,0.525,-14.743,-15.965718052738337,0.04840388840838644,248.123,202.788,707.57382029519033,1
0.1657307217562426,0.0,0.855764972776962,0.431,-6.753,-6.085272913816687,0.22040755779795262,374.2244,87.126,1269.8113484870673,1
0.7308653936584594,0.42376,0.4728428587760124,0.505,-18.309,-18.768538338658143,0.06824075974723393,180.53515,79.679,1430.4398350539639,0
0.488386156192975,0.10494,0.8693300552108075,0.141,-12.429,-12.469523245214216,0.036721726313672876,254.8332,105.145,986.39233663362882,1
0.4845575891752464,0.58952,0.377828081120116,0.686,-13.049,-15.0332836079792,0.03098795415465394,350.51102,137.693,1162.5210390241998,0
0.23938899256044635,0.0,0.8116019059894382,0.425,-6.951,-6.178722778473098,0.18825137939572617,376.77335,99.521,1136.765737775459,1
0.6907940660982244,0.26127,0.3979140920561099,0.42,-15.258,-18.004384711779448,0.08457636675947244,224.76916,73.516,2610.5282510211991,0
0.3319323831862213,0.55152,0.31994033505452857,0.497,-14.481,-17.42994383149448,0.03487503868257663,324.37116,112.008,1305.4365451875219,2
0.41931022394914186,0.16853,0.7265009821073405,0.032,-7.106,-8.637749749749748,0.23552763644045255,240.97669,90.678,2067.9417675053605,0
0.3593033332606647,0.28907,0.8870856969159493,0.466,-8.067,-7.8647973102785853,0.07786331662187823,271.76635,85.885,1181.4327882628306,1
0.41152883712451044,0.0,0.44628240947487724,1.0,-16.754,-20.141589307411916,0.02997540055144582,302.277,149.051,1239.9805755073587,1
0.20126363042095613,0.19152,0.4796269878955434,0.541,-15.84,-17.593479999999989,0.03519246458768488,306.90975,93.247,1536.8489675235185,2
0.32587802834112956,0.15673,0.19756714287767052,0.283,-23.347,-29.360537897310504,0.03924352513681617,502.95583,98.745,2418.6029969260153,2
0.4589324278231785,0.17995,0.8934150665646058,0.0,-6.756,-6.1433438864628815,0.10793514932711817,282.35465,104.973,1250.4848121449811,1
0.28478275747062753,1.13791,0.08156080891635625,0.186,-23.868,-26.657649717514111,0.03923687847160651,125.63737,66.672,1582.5462989212742,2
0.2466236282454085,1.09846,0.08136474773276614,0.498,-26.087,-29.505415175817365,0.03871006620254647,651.74349,94.504,1984.8184536107817,2
0.2350481196608287,0.16825,0.9704316690310184,0.4,-5.074,-4.1035215215215173,0.2803117706262974,245.96898,113.973,1404.0773832227135,1
0.4357413672560931,0.16839,0.9373693044124998,0.549,-4.614,-3.89912994923858,0.2115718238000489,264.28372,105.011,1324.1315138718414,1
0.6986967625314772,0.28998,0.569003022061916,0.327,-11.278,-11.516991228070186,0.10067496195956083,181.70776,102.464,2236.4726328495735,0
0.5451616139621515,0.25542,0.6530914678044921,0.639,-17.599,-18.55983040000001,0.04930671791073643,176.16399,81.367,2509.1379244123859,0
0.22943739778211514,1.21955,0.30324550213724094,0.47,-20.495,-27.318088880031894,0.0402294418048571,856.42159,102.349,1314.8858835962235,2
0.40013878771709965,0.24948,0.23396228424322638,0.386,-14.836,-18.951376915708845,0.034571794118921195,578.0956,118.725,1905.9401021693245,2
0.3625614217521257,0.34816,0.2244651733963942,0.574,-16.557,-17.29391078270389,0.035651693116188266,514.96635,118.442,1573.6149514889087,2
0.4251564067595329,0.35991,0.32678629161158285,0.131,-17.796,-19.171303903345752,0.05387876927898544,235.09043,87.101,1277.6944387905239,2
0.21975395515924953,0.0,0.7731500780882352,0.546,-7.834,-11.39664705882352,0.18985660222727907,637.77088,104.57,1874.5787612797674,1
0.4764619847847871,0.0,0.6702936822023219,0.832,-13.708,-16.804618592528218,0.03540249830246184,359.66,90.256,1478.3789804816663,1
0.1958031288190034,1.21909,0.4417050850223796,0.311,-19.605,-24.830216381418104,0.053175781642360864,636.45896,73.512,1020.7925826541457,2
0.5359890370666381,0.36467,0.3136636918918401,0.539,-18.941,-22.42630933633296,0.12667393618533063,278.5698,78.79,3062.9534183641249,0
0.6018078061819961,0.1873,0.38550267801620847,0.508,-16.444,-18.778748076923076,0.04092380334560258,167.60744,91.805,2960.1302742369871,0
0.43732478514437795,2.40327,0.7124734187427959,0.444,-8.032,-8.5527194092827017,0.04700649467104662,263.71483,93.469,932.26993537686224,1
0.5425310096884686,0.22054,0.8522234529326549,0.143,-6.512,-6.2303165957446831,0.11276705828197697,338.87782,118.025,1396.5490727310462,1
0.2829623851254262,0.0,0.1829687269268004,0.434,-17.026,-21.893283964365242,0.03360735198529108,299.63029,108.48,1399.9093161548574,2
0.22122669786874619,0.79705,0.08680499829245905,0.235,-14.706,-19.281455927051649,0.05343835593386809,605.58222,73.225,2768.5098419483334,2
0.31772239200496094,2.0956,0.37389798224075116,0.573,-18.951,-23.067330164765522,0.03975119697333318,496.10594,116.011,1077.9845345667713,2
0.41368718625451206,0.41819,0.8806512117290666,0.388,-6.313,-5.7238569482288764,0.08306371715521871,263.76127,99.116,940.70394460801106,1
0.1639859871791672,0.11478,0.15637583299718358,0.42,-25.341,-27.498480694980678,0.03589313766636798,155.93941,95.584,1235.212015173553,2
0.2635909149313007,0.0,0.7812671060726503,0.211,-11.144,-11.922225595913723,0.13074897246360034,870.75991,81.812,934.09895774207723,0
0.2551935059119789,4.23764,0.1309334166518669,0.557,-25.88,-30.358788532675661,0.038659409661998434,559.76925,61.627,2497.2024805071478,2
0.7351282131774562,0.08816,0.5509562164226104,0.0,-11.836,-13.45254578096948,0.054181180719609645,170.48671,76.629,1630.0971700994626,0
0.7831221486749556,0.30857,0.48978495865511396,0.465,-12.705,-13.600711504424794,0.04920136982789658,162.77769,87.199,1827.3862516826343,0
0.664194008232735,0.37732,0.49362154014396237,0.351,-12.222,-13.000195876288668,0.20517463960979543,165.84272,89.307,2039.2902299783104,0
0.3779307106204627,0.2444,0.8222649068836525,0.514,-7.829,-7.4080488758553154,0.07832195659648006,270.73887,80.491,1008.3951804222874,1
0.44183758699918363,0.0,0.701227953070733,0.095,-6.053,-5.6053514376996842,0.04050533601366041,145.86667,78.643,1031.0583845728318,1
0.7082923027149093,0.38345,0.5706707243505257,0.524,-21.021,-21.664904486251814,0.04903133215100275,147.15066,122.914,3129.0807596809932,0
0.753008179136903,0.27841,0.7613674347115984,0.421,-11.291,-13.74384220532319,0.11099446977717009,139.62739,110.548,1651.7438821582814,0
0.5880464331374317,0.48735,0.5675402081356807,0.62,-16.605,-24.406459084604727,0.07154577658022038,181.93995,71.562,2319.4749549181261,0
0.13869967791707843,5.02132,0.27282414695902485,0.725,-19.807,-27.372821192053056,0.04333383675422353,1069.56336,79.029,1640.2438038744385,2
0.49708687683151526,0.27193,0.18244929157086748,0.828,-30.886,-32.29422005571034,0.03769222369724856,109.842,115.295,2084.071471694293,2
0.3199231122041308,0.40644,0.3275128850378955,0.683,-19.871,-23.2667111888112,0.04244494440112534,421.67438,85.444,1873.0452622991838,2
0.4483992188270947,0.20825,0.5727618401686712,0.039,-10.049,-10.390993406593418,0.038957698137555175,160.60622,86.112,1971.1125034680249,0
0.4489396802765601,1.67846,0.20002414962973794,0.512,-25.436,-26.001523411371249,0.04100541506374922,198.11266,93.588,2024.6340248512467,0
0.5345542525117366,0.06943,0.8062693097790075,0.516,-11.695,-11.981765048543693,0.0425723684524712,293.08227,135.881,1328.191772647438,1
0.3547124470660617,2.17687,0.350455459138603,0.208,-20.442,-21.0917227678571,0.04657950410268147,570.81034,102.911,1699.0357100859883,2
0.40861688768011767,0.32503,0.9195015524802388,0.499,-5.2,-4.485354594594595,0.1730508961730855,264.44045,104.97,1245.9630112959369,1
0.49583263242197845,0.08095,0.7831092134374842,0.339,-11.333,-10.726381510416667,0.051213457537967966,194.09334,85.961,1084.0050826337774,1
0.2095113920574543,3.01279,0.4307487657330972,0.699,-16.467,-19.752690161527152,0.03083367212307031,225.44834,93.692,991.1565676339128,2
0.5284901614681469,0.08662,0.5579907217448286,0.274,-10.098,-12.020012960436572,0.09907532753993792,363.43873,97.695,2142.9130228544668,0
0.3922672367622554,0.17946,0.6783905763218697,0.043,-8.219,-8.0210795847750909,0.05222450201128398,372.31456,156.051,1055.5979879443107,1
0.369773644501566,0.76993,0.1407840016507501,0.34,-19.627,-24.206559233449482,0.04761398682291207,171.85088,97.122,2281.5915599718332,2
0.36390854848731924,0.2376,0.29028488818095005,0.679,-19.024,-21.662693648816933,0.03607333506501936,261.99075,86.82,1152.8609807599546,2
0.4875351451801867,0.40009,0.25278218255324075,0.464,-19.744,-23.867545627376415,0.04931115902260369,190.00308,95.02,2936.3482496987176,0
0.3771906122531757,0.0,0.20243361418345207,0.0,-13.844,-17.393660746003569,0.033847201313035424,189.88934,91.585,2000.1719510689638,0
0.2577286596005707,4.44082,0.8983386212710124,0.519,-6.847,-6.5577327394209375,0.20674012441009226,232.00761,130.759,1348.3180865773727,1
0.2498059233107323,0.0,0.8884683091430048,0.638,-19.775,-20.922577330508449,0.04527417497804992,247.589,185.91,1815.5191251291317,1
0.162797920320073,2.12463,0.1364943825261406,0.653,-29.753,-31.217584142394813,0.034829601384361863,419.41624,80.594,1901.7183424537609,2
0.5905952404325934,0.24354,0.19021468563817956,0.622,-25.263,-28.813957746478849,0.05762522328673003,159.45723,98.14,1707.5128957885804,0
0.26116935824157006,0.0,0.9197018600364157,0.432,-16.427,-17.309157384987891,0.06515141578388511,222.906,165.615,744.76485942328179,1
0.16735893010285308,0.0,0.507043574756919,0.072,-24.463,-27.247585751978878,0.04538256996944923,111.72281,115.148,1300.5424802366915,2
0.1261194808498561,2.11882,0.9010719137021072,0.064,-5.696,-4.7962496147919857,0.13762048828118845,207.5922,165.642,1419.6207770274434,1
0.40295533540213213,1.30512,0.061681649866173874,0.301,-28.42,-30.665024193548398,0.0938324467948562,145.88,105.869,2369.6125773426561,2
0.6076140258001685,0.22653,0.27354804024191365,0.631,-11.34,-14.659896551724136,0.058431392435401186,173.48789,115.573,1788.8959900471575,0
0.2019184255249165,0.0,0.6037058512151798,0.646,-19.618,-21.60588368983958,0.03462301220238573,427.241,209.711,733.29658690519898,1
0.6974110426288986,0.31528,0.2069757737997796,0.657,-14.25,-15.708555789473687,0.04505099486755887,261.96753,124.015,2027.9831780296265,0
0.5632157077229496,0.0,0.1155148087311288,0.446,-18.63,-20.817287958115173,0.03882483275561027,176.30912,94.033,2730.3282035530883,2
0.37133152968103667,0.41556,0.18382240612934236,0.352,-24.312,-27.499915048543663,0.0508474504006019,706.53098,92.618,1750.8171006521127,2
0.28286935883802294,2.3278,0.1620664144086047,0.283,-25.804,-27.070854771784212,0.03735565294417281,238.0742,63.076,1644.3628101685524,2
0.3829274249222986,2.84444,0.3219872241967289,0.395,-19.929,-23.660321733420858,0.03300986331727035,769.02748,70.846,1823.5502137414871,2
0.1828711583049003,2.17107,0.22494619075717276,0.47,-30.211,-34.344561511423564,0.04160334650671815,399.0117,60.347,1094.1074096484417,2
0.33159688159550554,0.0,0.35381206903972956,0.714,-7.969,-8.8801335453100219,0.04876759407205933,199.22267,69.008,1554.641980436114,0
0.6512778520094753,0.0,0.8228400544913343,0.219,-11.662,-11.647899653979231,0.049666512403034324,292.66666,127.978,1950.6882295145467,0
0.13645047759871706,25.0137,0.24686470775162261,0.551,-22.746,-29.407967683369666,0.03761855606600267,934.80054,95.477,1364.4332953523697,2
0.20955243048032465,2.07819,0.1519237412532435,0.542,-22.604,-23.222307317073152,0.04042861683389448,293.25061,136.348,862.3053794377181,2
0.2790294008303883,0.27551,0.2615278203569222,0.693,-18.876,-23.571723929236533,0.037626615216798,604.58376,121.85,1255.0283801618464,2
0.6468253181785055,0.27388,0.7887237483725221,0.189,-15.817,-17.063250996015963,0.036244858765052956,157.63447,83.514,1021.1696478680832,0
0.1676687475605571,0.18603,0.24897447128273426,0.728,-19.891,-23.862321135175488,0.042550227015726305,382.05533,77.316,1188.9585964301618,2
0.4920251619090914,0.0,0.8676237950909327,0.288,-12.758,-13.205866497139208,0.07952990730922538,382.77335,144.209,1611.076086270599,0
0.46982957331176683,0.29424,0.4379111461189507,0.281,-15.324,-16.611396039603978,0.0343524286330672,270.69823,113.221,1142.7218215946348,0
0.38744303470257374,0.31338,0.15199679248969356,0.2,-17.051,-18.880784810126563,0.04087554633704221,140.83483,100.783,1626.893467151411,2
0.6255470517524419,0.28444,0.8717481571297445,0.038,-6.521,-6.1291964573268896,0.19691330757634856,145.97805,111.995,1736.495122508961,0
0.2576178327392855,0.19737,0.14965777766550795,0.738,-18.564,-20.112043019480534,0.0330621661653307,355.23628,107.646,1953.235840970603,2
0.809040091606009,0.45274,0.5607004654932201,0.188,-14.615,-15.919395663956646,0.2281725171912773,180.1288,85.084,1619.1071190473117,0
0.16598222931902482,0.0,0.9015708209425928,0.663,-6.58,-5.7621601423487601,0.28575216218399235,399.45334,79.442,1257.5174058644136,1
