danceability,end_of_fade_in,energy,key_confidence,loudness,loudness_max,speechiness,start_of_fade_out,tempo,timbre_variance,genre
0.33225927670493155,0.64898,0.20524060253048773,1.0,-24.885,-27.397146341463397,0.04520952547376422,139.92345,92.971,2010.9699606541913,2
0.4204681789744466,0.24367,0.5433141192337213,0.465,-5.692,-6.3796265486725794,0.03367747309320274,188.98721,96.675,1387.3885634144324,0
0.5070196726424842,1.0712,0.10365902034356003,0.676,-20.652,-23.774202657807308,0.042177645012590415,120.25034,110.806,3181.2457834895731,2
0.26856593108264654,9.66531,0.32800398000592335,0.604,-17.816,-22.8210373926226,0.03722937570706736,596.18975,96.346,1190.5995305318518,2
0.28260935495294814,0.44159,0.08745656676274914,0.849,-20.854,-24.493258682634725,0.0513990387466185,293.94721,68.388,3072.1742425470266,2
0.21675724636809549,0.0,0.8629098949612432,0.743,-6.263,-5.3998225143796157,0.24086048199779675,287.58667,93.745,1304.7075334496292,1
0.2733339559001814,0.16839,0.7672717148623716,0.285,-9.09,-8.5440046756282868,0.05988907367374452,467.36544,116.966,993.99871202589441,1
0.22871850821824463,0.16263,0.567504314257894,0.107,-8.094,-7.2702218487394994,0.04015581310613725,206.86077,129.69,753.85037000178932,1
0.42481036215262463,0.15687,0.29398585393726623,0.386,-19.014,-20.504516129032254,0.049206603180120656,211.41769,133.309,1463.3924122812466,2
0.27773072147110306,6.04299,0.45302002111878026,0.794,-21.362,-26.086564977973591,0.04012565049007771,258.87347,113.64,1467.780341112029,2
0.40599447041679654,0.39488,0.15068738576218607,0.376,-26.259,-30.013949238578704,0.04641038476507642,501.73098,95.922,1802.3796994262575,2
0.274055786016653,9.54921,0.4994142545220698,0.678,-20.408,-27.387368258859841,0.052369957492574615,528.38748,97.07,1137.3796477771098,2
0.1897087055116497,0.6781,0.20578558549052597,0.623,-29.458,-30.251986937590729,0.04412551223538175,348.32254,103.584,1626.1612536457453,2
0.20599010693424677,3.09986,0.14125903387897915,0.269,-27.99,-28.804257142857132,0.04010366643498353,207.96372,79.859,1579.3423341531254,2
0.3111478471883858,2.18268,0.7785783358220899,0.289,-6.634,-5.9826979591836773,0.0787358387144706,266.89016,116.393,1372.2879092313349,1
0.2706260804650262,0.0,0.9595831144406965,0.489,-6.61,-5.8923429991715022,0.258870195094695,279.01678,121.908,1156.6602331569923,1
0.46592593399741,0.28517,0.14063445691746862,0.555,-22.647,-26.659879161529005,0.0516939878766291,268.26594,72.292,2522.7368236824377,0
0.14645384173836795,0.35918,0.16773799623220104,0.682,-28.108,-31.137030949589644,0.04857365583319545,1456.59356,71.821,1393.6164300773498,2
0.2701569691700575,2.6819,0.8750496183535433,0.445,-13.034,-13.119917419354836,0.06478169841476195,454.65832,100.206,2368.2679901448641,0
0.1865131784922299,0.34834,0.30285763036795366,0.407,-27.462,-27.908191820276482,0.09371429332417103,396.32399,83.556,1680.3021643047425,2
0.273629527588401,0.31188,0.1656330516196101,0.486,-22.728,-25.214095000000011,0.036989942555304134,191.77361,84.065,3675.0160118301974,2
0.2873363866484858,0.25533,0.8135901282597695,0.405,-7.177,-7.2363645546372757,0.11571558930756376,300.14113,88.513,1461.8235713369318,1
0.4874662676634844,1.25941,0.05678171076270923,0.745,-27.933,-31.323765503875997,0.06849839914015615,418.76027,95.815,3178.5935900327636,2
0.4014363896459309,2.31039,0.5906406163727939,0.271,-8.971,-8.6508100558659127,0.07538287079329997,176.69805,114.682,1269.6002368024624,0
0.25176807569100434,0.0,0.8424457896925189,0.428,-6.498,-5.7826009681881034,0.18724202658828182,386.89334,104.105,1396.2858092253175,1
0.22985225640724233,0.0,0.8889790977343301,0.286,-19.894,-21.028425213675209,0.05165987769149155,246.747,185.803,1825.5249617266782,1
0.6372663446788617,0.0,0.5344148365590691,0.007,-14.15,-14.798202275600516,0.03741985350408761,210.75999,91.704,1000.053153049765,0
0.40709649155463384,0.36567,0.1330229555760639,0.0,-26.462,-31.945607561929556,0.051327314820911185,455.58712,89.683,2792.1131110494553,2
0.3248357507220615,0.99265,0.08489757100985657,0.608,-27.275,-31.517902140672792,0.033961262082013444,118.26503,100.15,3025.9778650327721,2
0.346113120139851,0.15728,0.3125771335491737,0.312,-20.786,-22.617537202380941,0.03897537648403504,201.17769,69.704,1134.3766464264529,0
0.6193479198737094,0.0,0.7582146722786582,0.609,-9.482,-10.10717032551098,0.08930468465975794,349.53578,130.409,1248.7899808634186,0
0.5140951084147908,2.46712,0.17300085678965427,0.55,-16.077,-20.911729551451177,0.04589750809364734,280.58993,116.532,2744.7674806543582,0
0.16876138965261592,0.858,0.1770898116860862,0.573,-23.717,-24.671497816593899,0.0408408014680442,132.67302,76.494,1607.0385891813892,2
0.5395726517245726,0.42671,0.40171607151662364,0.41,-15.784,-16.768084278768249,0.03868269235877342,183.60018,80.794,1316.917714786734,0
0.3023722011465813,0.43583,0.45476965197899405,0.818,-13.781,-14.08652698412698,0.03772421764939249,163.17243,76.149,2251.506901021165,0
0.466753820781872,0.16259,0.504212839057173,0.848,-8.826,-9.6540889063729249,0.025705398400822477,403.61506,85.861,1228.9938803113287,1
0.5288830735713888,0.0,0.7993050515871244,0.315,-15.435,-16.024038212435233,0.060815533920808296,335.93469,127.793,1576.1403883217995,0
0.7415423136781089,0.0,0.29871160612297726,0.431,-15.692,-16.966401433691772,0.07381725090170443,331.51129,105.299,1589.5868868252905,0
0.32962190465370683,0.44054,0.20170565588116177,0.347,-22.785,-25.062888014311262,0.043693487471216264,938.57379,87.226,1620.4831769110992,2
0.32242939951979865,2.30458,0.24029818661393984,0.636,-25.089,-26.689757617728514,0.03604321147388023,206.86658,95.697,1831.7486424272493,2
0.39191250045773784,0.0756,0.8767747246955607,0.285,-11.707,-11.302449289099529,0.07166519023202184,238.53859,135.637,897.36730865707739,1
0.31878904549091064,0.0,0.9667697058195146,0.288,-7.803,-8.0105540184453243,0.2967922248663408,681.69723,85.304,1668.1552563657769,0
0.4479595343638805,0.20912,0.71263679203596,0.033,-8.705,-8.0788890109890144,0.051834162525613736,212.34649,168.997,1102.9073195886838,1
0.12395352935018017,1.08571,0.13475188945883057,0.328,-27.631,-30.923343511450355,0.04773057698437233,247.44345,79.601,1907.1495171291588,2
0.18967559801633824,4.24925,0.3570789830251535,0.0,-17.358,-22.254923380349087,0.04111569138026,2645.79773,74.905,1544.8935273035424,2
0.7350756365208787,0.35796,0.3364266683786372,0.334,-16.345,-16.903181076672116,0.061383569491742396,178.962,112.372,1217.3097107712269,0
0.4130425514424612,5.30576,0.6927623210212868,0.575,-8.761,-9.710380289532262,0.1066889719827731,527.33678,94.429,857.13555366283174,1
0.521869174492776,0.36113,0.23485821511529734,0.616,-21.333,-23.46060993873386,0.05480483449300494,836.47565,82.163,1595.6511498627101,2
0.44584143079433347,0.39456,0.7926971633726944,0.358,-10.184,-11.283586538461547,0.036003455012948826,324.91102,160.036,1266.2138964299918,1
0.6298414608076474,2.78639,0.12139136747930816,0.691,-31.647,-32.490877165354327,0.040596072090874014,388.35374,120.048,5809.1531604149077,2
0.5063437646883149,0.48816,0.23939461625248687,0.21,-17.448,-19.118031988873454,0.035789583784210544,192.04063,98.969,1510.0441074598423,0
0.5180777788944725,0.41229,0.8069532208461042,0.587,-4.121,-4.9509893617021268,0.0832942831625808,197.06195,119.861,1191.2298305030827,1
0.28395342031589565,0.39578,0.15685440694158623,0.274,-34.154,-35.87167175572521,0.04091905207359314,147.26676,122.36,2602.8751016318497,2
0.2940783419216038,0.16834,0.9151502672379008,0.0,-4.723,-3.9071620294599008,0.19411469658861585,179.60635,81.576,1566.0093288720755,1
0.33538730379516135,0.15592,0.6862750590364929,0.446,-8.227,-8.0383395383469782,0.16631358814280195,404.97342,85.085,1171.4199260083831,1
0.41368127348247996,0.80689,0.21187337847638318,0.669,-21.607,-24.130551944592394,0.04400275027527145,560.35556,136.883,1923.3632141762048,2
0.24377427305941712,0.21274,0.12816998034502097,0.362,-23.33,-26.1724400527009,0.039574050374136305,227.87483,78.345,4326.628907136308,2
0.2681573912354429,0.32512,0.7096252399714071,0.311,-11.042,-10.820965204236002,0.06435408576165774,193.02748,105.215,2090.7178652868934,0
0.4788742405197683,0.34259,0.23864853651167142,0.436,-15.934,-17.107156193895857,0.033768641851875614,174.52698,97.14,1489.5377124366994,0
0.6212353317951675,0.06966,0.677778061337211,0.279,-13.057,-15.857920289855054,0.2361164932074834,180.02431,78.204,2006.26875882833,0
0.5549959745042166,1.09655,0.18056893901467067,0.436,-19.009,-20.698756308579672,0.03753890845239721,464.16109,112.322,1195.5508429545646,0
0.4720762799131469,0.26118,0.8853101956235858,0.167,-5.977,-5.255167532467536,0.07970033654641234,263.60454,99.014,968.98910866656206,1
0.5993901828450616,0.0659,0.11110211949344577,0.74,-19.533,-22.608443113772474,0.0668032622371747,103.71773,74.5,980.52737246454694,2
0.553879602871432,0.24005,0.4072273923938289,0.162,-11.442,-12.948094917330083,0.05921831953734519,376.07619,92.639,1835.581597694106,0
0.5070016491181017,0.45261,0.553096106377612,0.257,-15.251,-16.728880314960637,0.03611477917812428,180.97052,121.502,1359.8246512522835,0
0.36960208642004655,3.50621,0.23848391105512273,0.71,-23.817,-25.129219795539029,0.035652042680325624,585.56662,71.172,1881.3574893538196,2
0.7506917504909207,0.40009,0.36492157043503387,0.173,-15.475,-16.365245614035082,0.053599978389156144,178.81687,134.146,1742.688031823848,0
0.37327070900558623,0.18036,0.8014755279502183,0.553,-7.511,-6.8018964252978931,0.09223766565368946,352.36281,161.873,1165.5825294265162,1
0.41797907448803073,5.61342,0.6430522629043468,0.539,-9.746,-10.457637940379414,0.09740677288565014,527.64444,94.449,768.59534394057471,1
0.26473845654692935,0.19342,0.18064282420952565,0.275,-22.663,-26.758390536723148,0.030580261165443767,466.91265,87.2,1055.3324078445419,2
0.5987808060690794,0.0,0.48923527908332815,0.216,-16.445,-18.13591577060933,0.22140923625867098,163.31755,111.07,2161.6695445501746,0
0.40290817875829377,0.27864,0.09012687188674964,0.657,-17.177,-19.371286919831235,0.034122006957602924,80.06821,108.316,1258.051822383225,2
0.8544303791216726,0.23283,0.5402068599270408,0.694,-12.518,-12.953867418899875,0.16648314391053282,178.6137,111.483,1362.9693847566841,0
0.5272003990347296,0.20172,0.7556772699936283,0.628,-11.752,-13.384229540918158,0.15548598417726212,151.54503,77.832,1312.3788251882888,0
0.3275998403043826,0.40626,0.15194693157438338,0.758,-21.68,-24.642011965811971,0.03506275423924504,199.08789,133.216,1029.2268339596831,2
0.41875492211421983,0.34798,0.41099114734291375,0.807,-22.818,-27.156547738693455,0.08618185756240226,104.65814,122.451,1503.4440472792655,2
0.8646273894569751,0.47823,0.7295275882909183,0.386,-13.557,-15.050806451612923,0.09968238349761577,178.05642,129.259,1440.8081651991774,0
0.2564292543804072,0.17415,0.9120842954738639,0.106,-5.078,-4.1825764192139747,0.18862490202676768,205.97261,82.656,1518.4169123001882,1
0.5335115003559626,0.0,0.3529251611861086,0.509,-6.623,-7.7563021582733827,0.05649398797695265,131.37083,78.917,1971.6826613920791,0
0.2537587191825827,0.154,0.8076300392987412,0.198,-17.855,-19.513446769790686,0.03827923965932267,332.649,172.276,882.65310726893711,1
0.3221054141643016,2.10141,0.2409038142553497,0.567,-29.512,-31.101435233160629,0.033990628561885505,296.63492,81.715,1249.8629377467864,2
0.09500737305636338,10.59991,0.10306699815523301,0.178,-29.536,-32.954629585087211,0.044336042790093455,704.19737,75.505,1498.3282853674593,2
0.7235255574836699,0.33088,0.571109993293796,0.475,-12.536,-15.104351802990317,0.04962575379450768,261.64825,110.639,1773.6149502367846,0
0.06383985741986403,0.73556,0.157249197047913,0.663,-26.017,-30.531769659442723,0.04306481685686736,563.75147,70.48,1620.6337895487923,2
0.17827599916156767,2.72254,0.3100696848041031,0.418,-27.527,-32.436897393462985,0.04232888781549188,2468.14766,82.964,1269.2484491561015,2
0.09601802693907,0.44213,0.18452528160284368,0.896,-22.749,-25.286296216987836,0.05142976786370873,373.57424,72.384,1634.5164510648699,2
0.46460894240331835,0.3019,0.3552215679945797,0.37,-14.239,-17.568669135802445,0.041110401896200965,131.43075,77.455,2108.3052730363506,0
0.07510967394210374,2.53678,0.01346826815939362,0.647,-31.935,-30.549871657754014,0.05113178060383228,120.35483,50.814,2066.9594026032873,2
0.5626036078951604,0.40109,0.5181605629252758,0.298,-14.353,-17.75568011126563,0.08415016392281705,401.89678,70.174,2287.0707981196256,0
0.5851204756631982,0.27243,0.4392792328544598,0.0,-18.573,-20.750466876971579,0.07080837467329065,172.64036,87.835,2378.8775706520205,0
0.46581465757783186,0.16834,0.8441965902636855,0.525,-4.955,-4.7190353089533437,0.07270823270925325,239.73442,157.046,904.46227942905284,1
0.48510271179431036,0.16204,0.7419218053012071,0.489,-5.823,-7.4156666666666684,0.15479743435915555,131.87193,103.856,1373.3532775859808,0
0.5372379987160706,0.1859,0.41768139005269295,0.083,-18.636,-19.3950959634425,0.10455667862748091,301.09315,105.135,1912.8063613102777,0
0.40408339546542443,0.09469,0.8571006712819998,0.41,-7.915,-8.2709658925979763,0.3438715350295286,360.40853,84.165,1440.1510157412067,0
0.6087430924967041,0.0,0.8575778840709181,0.171,-7.296,-7.9866755852842823,0.12039800980079057,276.03302,127.211,1814.7268090016053,0
0.32264397010560564,0.45252,0.07236790435560655,0.764,-29.034,-31.136037166085909,0.03777475541344655,373.96317,97.04,2388.7430135671939,2
0.3181708315755741,1.41179,0.2530161576776726,0.483,-25.913,-28.883906387665213,0.03872709860912121,305.5688,123.058,1652.2108092955693,2
0.3605148310659392,4.3015,0.45521570194755906,0.547,-18.734,-20.213817211474296,0.052345239034257585,343.8527,198.126,1704.2561840322403,2
0.5667669118975949,0.24961,0.42958951275326973,0.416,-11.58,-14.604201986754955,0.1148942634828366,178.67175,74.799,1761.3986139624737,0
0.7849733082307555,0.34821,0.33914706390566596,0.511,-17.366,-19.170952599388382,0.039049863580311706,171.86667,96.097,1517.4284642018779,0
0.3265453899141613,0.0,0.11485187136618338,0.29,-20.389,-23.188080586080584,0.04064653331524415,84.79347,94.269,1326.1815400321959,2
0.30145810037930415,1.36449,0.2742572278837152,0.78,-19.685,-25.502286931818205,0.033161472744361764,109.12218,62.259,1255.7374492320891,2
0.12450630458182799,0.37406,0.30030162093877877,0.618,-27.386,-29.289577269010653,0.0429335517730105,331.06431,154.24,1470.4108232127337,2
0.47046415516072454,0.0,0.3826935577284635,0.52,-21.63,-26.027206272617672,0.0458745791173531,541.07138,111.664,2308.4224032408447,0
0.7172532727144592,0.13814,0.6090613428081518,0.571,-14.013,-15.029648401826483,0.045103185027621895,161.19873,106.871,1258.0416208260217,0
0.36176018773586255,0.59846,0.06084418920728114,0.224,-20.084,-23.618592800899886,0.04917142190088042,362.16163,84.108,1872.3771861652372,2
0.3462067109701226,0.40621,0.9220988840843427,0.43,-4.669,-4.4060514403292199,0.17123697951172667,263.78449,84.23,1460.9916680249705,1
0.6573873543040168,0.0,0.42137361562612724,0.229,-4.002,-5.7769208695652141,0.029895661630634673,296.94259,113.323,1626.6413930202689,0
0.16853859589016576,1.14408,0.16242613625366428,0.502,-33.477,-35.151313304721057,0.0432690275697204,124.90594,75.445,2598.1410921335832,2
0.3987871079883959,0.34902,0.4192306228041216,0.374,-18.448,-22.861053876478323,0.036809530279242775,225.90113,70.854,906.23775672407498,2
0.741984242399351,0.42957,0.593103728290425,0.037,-11.965,-9.7994340659340686,0.16216957795461556,184.0468,119.615,1867.2939287868639,0
0.1701851280678018,0.43016,0.040335765694282794,0.534,-43.241,-42.441971619365603,0.048381266738199424,398.21642,66.22,2411.7433528886827,2
0.2791754072016223,6.15909,0.14131156208655313,0.0,-25.248,-29.231492647058801,0.04502826743901206,595.90531,102.092,1896.7282159886065,2
0.3635790920425319,0.22698,0.7918122040965287,0.497,-8.566,-8.9293452243958509,0.1516253386907762,479.96807,90.622,1236.6628657873016,1
0.4623775386453464,0.20354,0.8000061177180845,0.456,-6.079,-5.8905333333333338,0.1346424140804346,175.53125,88.182,1334.6064873224764,0
0.2041263385046173,0.4151,0.8886015638383274,0.491,-8.722,-8.47623652694611,0.08825008606173218,271.89986,172.568,1071.9650344893253,1
0.4483126844918934,0.37701,0.6480881841665839,0.438,-8.805,-11.016479648842788,0.09655682502227708,347.59111,118.436,1803.0777319703625,0
0.32772493823740695,2.322,0.2854469092085339,0.615,-23.556,-27.008323889739657,0.041806923195674084,413.30939,113.292,1225.6877704389801,2
0.5355131554313544,0.54562,0.06507849200293224,0.579,-19.101,-22.733967889908261,0.10472686764180034,94.67356,122.51,2290.5950813137119,2
0.3413352747389556,0.0,0.5799087796367373,0.635,-9.77,-17.043766355140193,0.10174678327243053,312.89469,85.14,1058.5412825413696,1
0.26735891073777346,3.19274,0.3456775242195827,0.619,-16.541,-21.993980097586036,0.04089733165946274,2500.96327,116.451,1477.9199335858577,2
0.3332643768629433,7.04726,0.2703096472955195,0.057,-14.82,-19.411198198198175,0.03980012416373663,429.42404,119.101,1438.1404848606796,2
0.5921137687022852,3.10567,0.2254124274500985,0.555,-16.435,-20.009260442260455,0.04361561874045139,441.75383,92.126,1584.8485144278181,0
0.39760847962457213,0.0,0.6431219163002989,0.401,-20.912,-21.143093450479213,0.06007752469536043,306.70658,124.875,1226.59316522571,0
0.14553104860688373,0.97995,0.09483886097408956,0.205,-28.648,-32.113941919191916,0.043460569714753594,621.56916,103.317,1730.875653013077,2
0.33246089918928784,0.16435,0.0999263828894634,0.203,-22.968,-26.723984709480124,0.0637940505482702,126.98413,82.457,2246.6242510324983,2
0.48497806946412764,0.27823,0.043848349090879216,0.806,-19.635,-24.346228758169932,0.05536409143004517,117.18531,124.109,1481.859986930453,2
0.7406592819657561,0.83016,0.7624523511950068,0.405,-11.785,-12.715912013536382,0.05574234415962792,157.52998,100.39,1982.3134692856543,0
0.30026859646331777,0.0,0.9405090657964479,0.407,-6.525,-5.766110576923074,0.21205304419277088,254.82666,74.59,1219.983836834645,1
0.4795379933319397,0.0,0.8390883896635588,0.399,-7.525,-7.7636642282370198,0.07971178741918206,626.62665,98.581,1224.5448600109737,0
0.3714736872837952,0.0,0.8964508901030063,0.714,-6.164,-5.3132582304526732,0.14564448018231035,301.0,134.93,1633.34022898179,1
0.399944318198526,0.42367,0.2258013866982901,0.003,-23.616,-29.215791383219951,0.06328580810438017,163.03891,87.949,1873.8760014547504,2
0.2585334404779364,0.86975,0.3618328292275945,0.0,-12.877,-17.060846080305943,0.04184168469344368,314.09052,94.322,1745.312265948837,2
0.3582709148110171,0.16844,0.9086866216805538,0.385,-5.767,-5.4840703564727953,0.10377893677555083,238.84045,135.521,880.51907415483481,1
0.2308330693231212,0.31937,0.7324387668233414,0.898,-6.542,-7.0420388915896899,0.20853629310107696,558.52118,79.463,949.4788559902305,1
0.25213050199548837,0.0,0.8190617262558932,0.23,-6.624,-5.9759461907298972,0.17414324397141095,477.86667,98.937,1250.3683159166401,1
0.47215613136430956,0.0,0.7789846974289424,0.523,-12.545,-13.524651237890192,0.039964829117462075,271.87084,77.245,1271.3459809404176,1
0.3643855731992484,0.59651,0.29826576052391857,0.367,-32.427,-35.002294585987208,0.032266849553080124,219.80009,70.747,3249.0674981726206,2
0.19435153890125054,0.84939,0.39740222707731704,0.765,-17.335,-20.525684906794979,0.09271402347710245,414.76063,87.186,1122.77895537993,2
0.10702456162799284,5.37542,0.30819908305920163,0.556,-24.847,-31.181521914357702,0.04144501699524433,639.23374,73.681,1364.1366499379947,2
0.06633168551796045,0.20476,0.14531316703365207,0.441,-21.236,-24.007090102389114,0.043342917404027625,543.5327,72.144,1365.4403809343385,2
0.37076861747972245,0.0,0.34817160297247823,0.649,-8.46,-8.321756410256409,0.03296624657875974,113.79601,108.758,1223.2349383427184,0
0.25884182184525095,0.6034,0.5841907216109301,0.033,-9.866,-10.986093529411756,0.1032948030923504,545.58186,84.832,1018.6938594561176,1
0.49361080621754305,0.36571,0.5613412329432682,0.309,-10.198,-11.788393491124246,0.10142962903514152,609.95918,115.553,1426.771387497758,0
0.5070262260926612,0.22045,0.32956922753073736,0.612,-23.214,-25.349946740128562,0.05300460676960361,251.22249,94.266,2102.6913293159541,2
0.4330994767455103,0.0,0.24271193028126942,0.565,-12.038,-15.75510086767896,0.038657998312741526,293.239,87.618,2088.0255677008122,0
0.10743585608577716,0.33079,0.9348668197806418,0.459,-5.688,-4.7024814027630164,0.25150437235273965,246.15474,225.485,1325.8220516108836,1
0.1537813440332844,0.6619,0.13089873585591402,0.438,-26.073,-28.985120253164549,0.039487395735208486,139.36036,77.18,2457.1856130814663,2
0.30110598422614865,0.0,0.8568481012542644,0.41,-5.893,-5.4741081081081058,0.12919348198657898,284.12517,106.587,1595.4589645514047,1
0.3300308128504839,0.0,0.47561301328669203,0.405,-16.638,-19.374975917431183,0.37126986867667244,223.57333,80.076,1706.0268758044426,0
0.5039553199236692,0.55333,0.2948896392549886,0.667,-12.755,-14.134985828166513,0.03019813270855426,337.61814,94.124,1352.5263216935502,0
0.34998833481651803,0.06612,0.962382669304026,0.078,-9.186,-8.8270860624524019,0.05197244600334078,242.88073,107.506,2061.6632653805477,1
0.46912758840345803,4.3073,0.7590787760696456,0.508,-13.523,-15.122275572945755,0.05694536260433014,443.4605,91.575,1321.8851293568111,1
0.1061338501473016,0.21932,0.15018561810831677,0.219,-21.265,-25.067131886477426,0.04379696087311119,183.71048,88.645,2490.7028590618647,2
0.32549633250799864,0.18993,0.2387036019290014,0.082,-20.422,-22.643513706793801,0.03707262337963768,492.61714,106.796,2067.955905279638,2
0.20399098782946515,3.12889,0.21770758774734264,0.522,-18.93,-24.117478627824628,0.03691633701228664,1146.1834,60.043,1878.6936409898287,2
0.3562277357105767,1.27252,0.3292517842068241,0.156,-20.224,-22.884902953586447,0.04166463879837601,825.45197,117.214,1996.1548867193446,2
0.5406435833584068,0.06435,0.6923341038809276,0.262,-11.195,-16.352519001085771,0.04540615281543209,682.35999,108.836,1465.7580346262762,0
0.4959344638174331,1.59048,0.23509473655335142,0.106,-14.741,-16.741490471414227,0.2352829454391503,246.51465,72.228,1824.8985136103029,0
0.5664607632479601,0.0,0.7651365077140719,0.196,-12.475,-13.386330393885945,0.034990989799786876,368.45424,123.638,1078.2297334310629,0
0.47999512229428054,0.0,0.7471324467176939,0.0,-14.443,-14.7508785488959,0.0543427129729695,176.96508,133.704,1384.5155185534788,0
0.19307812327895163,0.14961,0.26706969754213783,0.265,-22.86,-23.521883602378939,0.07302245897829668,301.51692,67.13,1455.5904786494966,2
0.4057284170170067,0.30177,0.46920949872666434,0.523,-14.081,-16.223394209354144,0.0308720301126012,341.79193,94.677,1598.7672456703424,0
0.3580594862952969,0.84862,0.13214699774560268,0.422,-21.395,-28.218071490094722,0.040679102778987286,503.72209,124.517,2833.3988055263026,2
0.3728013143338927,0.0,0.728287143326684,0.595,-6.446,-6.080758620689652,0.06752095521037565,357.9356,80.554,1213.1725495763396,1
0.41045823774732165,0.2566,0.2869921069993544,0.634,-17.31,-19.361345098039209,0.034190731493525306,151.92816,111.439,2756.284084620243,2
0.23516498297676994,0.074,0.7424342064175969,0.459,-16.604,-19.427387259858463,0.05715121868372952,275.929,158.979,917.95265656164713,1
0.227436569661647,0.0,0.8132414338276474,0.436,-16.948,-18.406834558823519,0.04423723857206613,332.527,170.353,1009.6466159636927,1
0.46039468646156934,0.0,0.7592638900273887,0.505,-9.664,-11.584419512195131,0.08229731627530129,620.34668,79.101,1620.0635325979893,0
0.8196546975792484,0.3483,0.45410626872180127,0.32,-15.016,-15.096575907590756,0.03271289591950527,149.42667,103.651,1110.7962611804171,0
0.47619005061295605,0.0,0.5843385571551087,0.223,-14.843,-15.634660836501903,0.2080460431466173,294.20517,212.953,1829.1719672672377,0
0.2832008477880004,3.57007,0.34797943083109245,0.181,-18.251,-20.83599943214077,0.05574349249208638,494.94494,60.493,1750.1307450381232,2
0.3809826038595543,0.15098,0.662410984359877,0.61,-6.551,-6.3365726872246677,0.06462058131421372,352.73433,161.868,969.77151492936741,1
0.6608072003954194,0.48558,0.4227445934371778,0.434,-18.156,-20.430352833638025,0.3710754854501631,169.04127,95.46,2322.6831679414595,0
0.6240124809443045,0.26698,0.563476998786234,0.634,-12.595,-16.017872072072077,0.1271090193417138,155.96263,106.878,2361.0455612647202,0
0.06488642953689953,3.57587,0.23006728022158368,0.511,-28.779,-37.671358974358938,0.049339310691927984,176.70385,72.57,2459.9405440170281,2
0.4465437413907376,0.0,0.5806132573930901,0.118,-19.376,-21.722740452616666,0.03830404778828339,426.109,102.92,1726.0328401243542,1
0.2969945291450742,0.28095,0.24493061847886796,0.535,-21.107,-24.306095343680703,0.033704655786942095,427.59546,77.177,1092.3553185672195,2
0.1788275322288124,0.15687,0.881241863213943,0.02,-5.433,-5.3811255742725868,0.15670824196065603,184.02975,79.869,1118.2964779580464,1
0.31325289520412625,0.26109,0.21070252280475174,0.534,-23.101,-25.304571260306236,0.04781090914451047,257.34095,88.766,1244.9483075123724,2
0.5352680311255839,0.0,0.7167417597968824,0.22,-11.8,-13.32319582955575,0.054976325672387916,258.39166,104.679,1061.2564503177232,0
0.6700569759220577,0.31429,0.6146723237737582,0.053,-12.97,-14.005077384196175,0.038026476068987236,423.36363,102.494,2946.3396294503095,0
0.0663895188569627,2.5658,0.06796728008556695,0.706,-19.002,-21.857211625794736,0.03436188984277938,446.67066,73.676,1402.220591017179,2
0.6411260039349513,0.3463,0.3197619011276803,0.393,-13.433,-14.924330645161286,0.07483374317748331,163.79356,83.776,2111.8468931473344,0
0.2408915219308215,0.0,0.6199110489791017,0.613,-12.029,-12.57531992687387,0.05510752552806586,470.76816,175.416,1688.0662137073773,1
0.637495959810453,0.0,0.813765165607237,0.433,-13.301,-18.080595526219255,0.046596381135588505,581.41333,126.084,1308.0135415934903,0
